title,review_clear1
Wolfenstein: Youngblood,"Posted: 27 July, 2019
Product received for free

새로운 시도가 반갑게 느껴지지 않는 나치사냥"
Wolfenstein: Youngblood,"Posted: 14 November, 2019
우리가 원한 것:친구와 함께하는 뉴 콜로서스

실제로 받은 것:더 디비전"
Wolfenstein: Youngblood,"Posted: 26 July, 2019
일단 2시간 조금 안되게 플레이 후 느낀 점을 남긴다면

이 게임은 딱 가격만큼만 하는 게임 인 것 같습니다.


◎좋았던 점

1.공식 한글화를 통해 다른 소매점을 거치지 않는다는점

2.코옵을 통한 다른사람,지인과의 플레이 가능

3.다양한 외형 및 무기 코스튬 가능


◎아쉬웠던 점

1.올드 블러드 처럼 짧은 플레이 타임

2.개인적으로 컷신 많다고 느껴짐

3.AI가 좀 많이 딸림


◎사람의 취향에 따라 달라지는 점

1.적 병사(잡몹)들도 체력바가 생기고 적을 죽여 경험치를

올린다 -> 레벨 업을 통한 능력치 업

(쉽게 생각해서 1인칭 디비전이라고 생각해보자)

즉 RPG의 레벨업 요소가 투입되서 취향이 갈릴 수 있음


2.딸들이 유쾌하다는 거는 뭐 좋다고 쳐도 게임을 하다보면

너무 억지스럽게 성격을 야간 미친 사람처럼 만들었는지...

보는 사람에 따라 취향이 갈릴 수 있음


3.수집요소가 생각보다 좀 있는데 이것도 취향에 따라 갈림

---------------------------------------------------------------

위에서 언급한 것 처럼 딱 가격만큼의 게임

플랫폼이 상관 없다면 다이렉트 게임즈 같은 곳에서 좀 더

저렴하게 구입후 플레이 가능하다.

개인적으로 그저 그런 작품으로 추천도 비추 아닌 그런

느낌이다."
Wolfenstein: Youngblood,"Posted: 22 September, 2021
실친과 코옵으로 빠르게 보스전까지 달린 울펜슈타인 영블러드 입니다. 울펜슈타인 프렌차이즈를 꽤나 좋아하는 사람으로서 이번 영블러드는 점수를 주기가 힘듭니다.
여타 머신 게임즈와 아케인 스튜디오에서 개발한 게임처럼 빠른 속도감과 액션성은 칭찬할만 하지만 뜬금없는 RPG 시스템은 본게임을 폐지줍기 게임으로 전락시키고 말았습니다. 그리고 길찾기도 너무 어려워요 ㅠㅠ 꾸준히 잡고 오래하기가 꽤나 힘든 게임입니다.
디럭스 에디션에는 버디패스가 있어서 친구는 데모만 다운받아서 같이 게임을 즐길 수 있습니다.
할인을 자주하니 할인때 사서 실종된 BJ 블라즈코윅즈를 찾아보시기 바랍니다. 이 친구도 이제 많이 늙었더라구요..."
Wolfenstein: Youngblood,"Posted: August 1, 2020
내가 쏘고있는 게 실탄이 들어있는 총인건지 아니면 BB탄이 들어있는 총인건지.."
Wolfenstein: Youngblood,"Posted: July 26, 2019
기대를 많이한 게임이였지만 디비전같은 느낌이 강하고
뭔 일일퀘,주간퀘 나뉘어있으며 스토리진행하려면 레벨이 높아야댄다는점이 매우 아쉽네요"
Wolfenstein: Youngblood,"Posted: August 19, 2020
제발 입좀 싸물어 니들이 그러는동안 느그 부모는 나치 대대를 조지고 캐롤라인은 나치로봇 두대를 줘팼어"
Wolfenstein: Youngblood,"Posted: September 9, 2019
울펜슈타인 시리즈 좋아하는데..

정말로 최악이다 내가 게임하면서 솔직히 악평내리거나 중간에 멈추는 경우가 몇 안되는데..

그게 울펜슈타인 시리즈 중 하나가 될줄이야...

게임진행 부터 불친절하고 시리즈 전통의 화끈한 맛은 하나도 없다..

그냥 답답하고 꽉 막히고 짜증나는 게임이 되버렸어"
Wolfenstein: Youngblood,"Posted: July 27, 2019
게임 켠왕하면서 이리저리 리뷰쓸거 생각하면서 게임했는데 시발 마지막 보스전에서 할말을 잃어버림

이세상 난이도가 아니다

혼자해서 그럴수도있지만 개같이 어려움 마지막 보스전이..

다른분들이 리뷰에적어주신 개같은 AI 거지같은 아킴보 좆같은 프레임드랍들은 게임하면서 그냥저냥 참을만한데

마지막에 보스전에서 위 세가지+황천난이도 보스전이 합쳐지면서 대환장파티가 벌어짐

게임산걸 후회하진 않지만 추천은 절대 안함 세일해도 사지마시길 한 2천원에 판다고 하면 모를가..

보스전 거의다깨고 뒤지고 도와달라고 오지게 불렀는데 쿨하게씹는 개같은 자매님을 보고 PTSD 오지게 와서

이만줄입니다."
Wolfenstein: Youngblood,"Posted: June 26, 2021
'영 블러드'라는 부제에 걸맞게 귀엽고 경쾌하다
그러나 다소 소심해진 기획이 초래한 한계 역시 뚜렷한 실험작

울펜슈타인 시리즈의 정체성을 여전히 잘 이어가는 수작이지만,
투자 규모가 본디부터 작았던 작품이기에 단점이 없지는 않다

특히 아쉬운 것은 이야기가 너무 짧고 단순하다는 점
흥미로운 소재와 멋진 인물들이 성급히 조립된 플롯 속에 서로 스쳐만 간다.

아직 마무리되지 않은 본편 이후의 시간대를 잠시간 미리 다루어 보는 작품인 만큼
준비한 것이 있더라도 당장 전부 보여줄 수는 없었을 테지만,
급진전되는 이야기의 이음새를 보다 설득력 있게 작업하고, 특히나
아버지 블라즈코윅즈 시점에서의 이야기를 조금이라도 넣어 주었더라면
상당히 괜찮게 보완할 수 있었을 것이다.

또한 컨텐츠 면에서도 반복적으로 협공 가능한 목표물,
즉 다양한 개성의 보스들을 이곳저곳에 배치해 주었더라면 정말 좋았을 것이다.
총기 액션의 완성도와 특징이 확고함에도, 막상 쏘아댈 대상이 다소 한정적인 것이 문제.
꾸밈 요소 소액 결제를 염두에 두었음에도 플레이의 지속성을 이끌어내는 컨텐츠가 부재하니
게임 플레이의 설계 면에서는 고민이 조금 부족했던 듯하다.

80년대의 '진보한' 나치로 하여금 제정신이 아닌 기괴망측한 실험 병기들을 사용하게 하고
마치 메탈슬러그에서와 같이 주인공 2인조가 이에 맞서는 컨텐츠를 제공했다면 어떠했을까.
로타르 장군의 실험실X와 쿠데타 모의, 제4제국 설정은 이와 같은 엔드게임 컨텐츠 구성에
적당히 흥미로운 구실을 제공할 수 있었으리라.

그럼에도 쌍둥이의 데뷔는 꽤나 사랑스럽고, 협동 슈터로의 장르 확장 시도는 반길 만하다.
무엇보다도 메카 히틀러의 죽음 이후에도 울펜슈타인 시리즈가 계속될 것을 확정지었으니
팬으로서는 놓칠 수 없는 즐거운 작품이다



8/10"
Wolfenstein: Youngblood,"Posted: August 8, 2019
울펜시리즈중 최악의 게임
같이 이게임을 비판할 친구가 없다면 하지마세요"
Wolfenstein: Youngblood,"Posted: August 20, 2021
Product refunded

6600원이면 할만함? 잠깐 하다가 쎄해서 환불했는데"
Wolfenstein: Youngblood,"Posted: December 31, 2020
레벨 시스템때문에 서브 임무 강제하게되고 일정 레벨보다 높으면 적이 죽지도 않음

울펜은 그냥 2편 뉴 콜로서스까지만 하자

다렉에서 5500원주고 샀지만 이건 좀......."
Wolfenstein: Youngblood,"Posted: August 4, 2019
쓰레기게임. 웬만하면 쓰레기라고 안하는데 진짜 욕나와서ㅋㅋ 울펜슈타인 타이틀에 똥칠한 게임이니 절때 사지마세요. 같이할 친구가 있어도 사지말고 그냥 유튜브로 엔딩이랑 보는게 훨씬낫습니다. 개적화에 버그오지고 업데이트하고나니까 세이브파일 다 사라지고(엔딩 직전이었는데 ㅅㅂ;;)그나마 같이하던 친구게임에 난입해서 난이도 쉬움으로 바꾸고 레벨2 짜리로 깼더니 갑자기 오류뜨면서 게임 멈추고 팅겼습니다.
이걸 기대하면서 사전예약구매한 나도 흐구지; 이거살돈으로 낙지볶음 사드시는게 인생에 훨씬 도움되는 일입니다."
Wolfenstein: Youngblood,"Posted: July 26, 2019
전 시리즈 한 유저로써 플레이 초반 플레이 평가 남겨봅니다.
기존에 없었던 코옵이 추가 됐으며 아는 사람들끼리 하면 낙지 요리가 2배가 됐네요
개인적으로 남기자면 저는 플레이를 재밌게햇습니다.
누가 죽여도 이 모를맛 낙지 영 블러드 !
기존에 없던 코인 및 자매 따봉 부스터가 추가 됐으며 스킬 능력치 같은게 생겼습니다. (스킨 포함)
각 맞는 무기 가지고 방어구 작살 내주면 적들이 좋아하므로 낙지 요리해주시면 됄거같습니다. 자세한거는 플레이 도중에 J 키 누르면 나와있습니다.

ps. 참고로 멀티 코옵은 본편 안사고 돼는건지는 잘 모르겠는데 (?) 데모 버전 으로 실행했을땐 안돼는건지는 잘 모르겠네요 지인분은 본편 일반판 샀습니다 (재밌으셔서)

1. 베네스다 회원 가입 안하신분들은 처음에 따로 이메일 가입 하셔야됍니다. (게임 실행시 회원 가입 버튼이 뜹니다.)
2. 이메일 인증 할 사이트 들어가서 인증 확인 버튼을 누른후에 따로 베네스다 사이트 들어가시면 로그인 안에 사용자 이름 및 비밀번호 가입하라는게 뜹니다. 추가적으로 2차 비밀번호 같은걸 입력 해야됍니다.
3. 게임을 다시 켜서 로그인이 잘 됐는지 상단 오른쪽 버튼 누르시고 확인 하시면 됍니다.
4. 친구와 코옵을 즐기고 싶으시면 친구분한테 이 방법으로 설명 하면 됍니다.
5. 친구 추가 한 상태에서 초대를 누르시면 됍니다 (디럭스 유저인데 친구패스 안돼서 일반 초대 하더니 됐습니다.)
즐거운 낙지탕 요리 돼셨으면 합니다. 이상입니다. :)"
Wolfenstein: Youngblood,"Posted: September 25, 2021
할인해서 5500원에 사서 다행이라고 생각하는 영블러드 진짜 실망의 연속이다.
정말 울펜슈타인이라는 이름을 붙이기가 미안해야 할 수준이라고 생각한다.
총겜인데 타격감이 좆 구리다 또 웃긴점이 근접무기가 심각하게 강하다.
맵은 복잡한데 지도를 키는 것도 없다.
뇌가 입에 들어갔다고 장난스럽게 쳐 빠개는거 보고 사이코패스임을 짐작했는데 진행하면서 아빠가 잔악무도한 나치 새끼들한테 납치 당했는데 엘리베이터 탈 때 마다 그 좆같은 사이코패스 자매의 환상의 똥꼬쇼를 봐야한다(스킵이 없었으면 나도 진짜 내 뇌를 파먹었을 것 같다.)
멀티로 진행했는데 버그도 많다. 멀티시 문을 열때 같이 상호작용해야하는데 혼자 상호작용하더니 넘어가질 않나 부활했는데 죽은 판정되어서 바닥을 빌빌 기기도 한다.
보통 게임을 천천히 즐기기면서 하는데 진짜 하면서 졸리고 화나서 엔딩을 보고 빨리 손절치고 싶었다.(물론 엔딩 크레딧 보자마자 내 계정에서 삭제했다)
스토리는 진짜 개연성이 없다. 흑막이 밝혀지는 게 흥미롭지도 않고 보스도 매력적이지도 않고 그냥 스트레스만 쌓인다.
같은 가격에 담배를 살걸 그랬다



-사람들이 복합적이라고 말하는데는 다 이유가 있단걸 느꼈다-"
Wolfenstein: Youngblood,"Posted: September 16, 2019
와 후속작이라고 울펜 개발자가 그러네요
다행이네요
그래도 초반에만 어렵지 랩만 높으면 할만한데

[순차 입니다]
( 울펜슈타인 더 올드 블러드 -> 울펜슈타인 더 오더 -> 울펜슈타인 더 콜로셔스 ->
울펜슈타인 더 영 블러드 -> 울펜슈타인 영블러드- 후속작 )


스토리이야기 아니고 퀘스트 쪽으로 게임을 플레이 하니까
그래도 재미는 줬으니 저는 나름 할만했습니다 - 게임플레이 난이도는 총게임 잘한다고 어려움으로 하다간 금방 뒤져요

스포-----------평가

나의 긍정적인 부분
- 타격감 아주 좋다
- 총기 시스탬 (커스텀 마이징)
- 기술이 여러가지다
- 총이 새롭고 많다
- FPS 1인칭 소울게임 느낌

나의 부정적인 부분

- 일단 캐릭터로써의 성격그리고 너무 캐릭터가 뻔함 ( 사이코패스 느낌 ) : 사람죽여놓고 재미있어함
- 너무 지나친 퀘스트로 플래이로 현타오게 만드는.... 게임이 퀘스트 형식,전개 이야기 없음
- 울펜게임이 양쪽으로 총들고 총질하는게 매력인데 그게 사려졌음
- 분명 성인 같은데 게임에서는 11세 라고 함
- 적군이 벽뚤음 기본, 주인공이 초반에 너무 쉽게죽음

나는 어쨋든 재미있게 했으니까 보통 입니다 ,50점"
Wolfenstein: Youngblood,"Posted: December 25, 2020
평이 안 좋았지만, 울펜시리즈 팬이고 마침 다렉에서 5천냥에 팔길래
아무생각없이 구매했는데, 5시간하고 뭐 이런게 다있나 싶어서 삭제함. 왜 그러냐고?

1. 기존 시리즈의 화끈한 플레이 불가
레벨시스템 도입으로 적들도 레벨개념이 생겼는데, 플레이어보다 레벨이 높은 적은
쉽게 죽일 수가 없음. 레벨을 높여서 상대하거나, 아니면 적을 피해다녀야함ㅋㅋㅋㅋㅋ
그리고 울펜 트레이드마크인 아킴보 불가능^^ 여캐라서 근력이 딸려서 이러한 설정 넣은건지...?

2.무기 커스텀 시스템
동전들 모아서 무기를 업그레이드 할 수 있음, 전작에서는 무기 업그레이드 키트가 있으면
단순히 그거만 찾으면 되엇는데, 이젠 플레이하면서 죽은 적들 호주머니 뒤져야하고
박스 깨부시면서 동전 파밍해야함. 맵 전역에 동전들이 뿌려져 있는데, 완전 땅그지가 따로없음.
그래서 동전모아서 이제 업그레이드 하면, 하... 커스텀 조합이 너무 많아서 뭐가 뭔지...

3,지루한 진행.
퀘스트 땜에 진행했던 루트를 다시 진행해야 할 수 있는데, 이때 적들이 다시 리스폰되었있음.
다크소울인줄...안그래도 레벨시스템땜에 적들 처리가 어려운데, 적들이 리스폰 되어 있어서
하..또 해야하는구나. 게다가 저장분기가 개같이 만들어 놓아서 죽으면 첨부터 다시 시작해야함...

진짜 5천원도 아깝다. 아니 돈받고 해야 할 게임임. 왜냐하면 내가 가지고 있던
전작의 이미지조차 깍아내리게 만든 게임이니깐."
Wolfenstein: Youngblood,"Posted: August 3, 2019
https://steamcommunity.com/app/1056960/discussions/0/1642044369652100208/


MortalEmperor | Bethesda [개발자] 2019년 8월 2일 오전 6시 43분

Once you're in the final battle, you won't be able to leave or backtrack until you've killed Lothar or get teleported back to the Catacombs. As a way to complete this fight, you could join another player's game or have a higher level player help you out.
->ㅇㅇ 마지막 보스전이면 깨지 않는 이상 마을 못감. 딴방가서 레벨업하고 오세요

이게 개발자가 할 소리냐...
코옵 전용 겜, 그것도 일퀘니 주간퀘니 나름 온라인 요소를 넣은 게임이 막판 보스전하면 마을로 못간다고 하는게.
탬도 대충맞추고 레벨도 딸리면 겜 다시하라는 소리인가?

딴방가서 놀라는 것도 웃긴게 온라인을 하고싶지 않은 유저는 그냥 게임을 삭제하라는건가 아니면 딴방가서 트롤짓을 하라는건지
버디패스로 같이하고 있는 유저는?

그리고 마지막 보스전 들어가면 마을에 더이상 못간다는 경고문은 있었는지.
아마추어가 개발해도 이것보단 덜 개판일 정도로 나사가 빠져있음

이걸 할 바에 스나이퍼 고스트 워리어 캠페인, 다이카타나 코옵이 훨씬 시스템적으론 안정적임.

결론 : 시망겜을 만들고 싶어서 노력한게 눈에 보임."
Wolfenstein: Youngblood,"Posted: December 6, 2019
다른건 다 할만했는데 적들 피통이 넘 큰게 게임을 지루하게 함.
50렙 넘게 찍어야 겨우 총알이 박히는 느낌...
개발자들이 디비전이랑 데스티니를 재밌게 했나봄.
울펜슈타인 기대하신 분들은 절대 사지 마시길.
전작들은 에임빨로 최고난이도로 클리어 가능했는데 영블러드는
그딴거 없이 노가다가 필수입니다. ㅋㅋㅋ"
Wolfenstein: Youngblood,"Posted: July 29, 2019
아빠가 넴드인 딸래미 둘이서 신나게 나치 사냥하는
약 빤 느낌의 레트로 액션물을 만들고 싶었던 것 같은데
캐릭터는 몰입도가 떨어지고 액션은 너무 반복적이다.
나치 놈들 잡는 게 폐지 줍는 것보다 더 노가다인 수준."
Wolfenstein: Youngblood,"Posted: July 29, 2019
매우 부족한 볼륨을 뺑뺑이로 메우는 시대에 뒤쳐진 레밸 디자인.
정말로 성의 없는 스토리.

특색이 없는 프랍 디자인.
쓸때없는 곳에만 있는 컷씬.
자매는 ""미친척"" 함. 재미도 없는 유머와 행동을 반복.

코옵기반임에도 불구하고 서로 조화롭게 플레이할 창조적 수단이 전무.
쓰잘때기 없이 공유생명상자만 둘이서 열게 만들어놨음.

트레일러에 대비 사기에 가까운 BGM.

이거 친구랑 하고 이상하다 이상하다 하다가 보더랜드2 다시하고있음.
훨씬 재밌음."
Wolfenstein: Youngblood,"Posted: July 26, 2019
브리더1부터 욕나오는 난이도다

게임이라는게 보통 처음에는 할만하다가 나중에좀 빡세져야 정상적일텐데

이건 그냥 처음부터 빡세다

뉴오더, 뉴콜로시절 판처훈트랑 슈퍼솔져도 ㅆㅄㄲ가 따로없긴했는데
이건 더하다 그냥

게임 한 2시간 하면서 가장 가치있게 느낀 중요한 부분은
""BJ가 아돌프 히틀러를 죽였따"" 랑 ""적도 슬슬 다잇슈트 강화복을 제조중이다"" 즘 되겠다

이거 어차피 사이드 스토리라 사실 이런거 아님 ㅋ 하면 넘겨질 내용이고, 어차피 울펜3 최종보스는
히틀러로 모두 예상하고있는 판에 전혀 놀랍고 신박하지도않따

결론: 이거 살돈으로 둠터널이나 사라"
Wolfenstein: Youngblood,"Posted: August 1, 2019
엘레베이터에서 자매가 하는 짓을 보면 BJ가 떠난 진짜 이유를 알 수 있습니다."
Wolfenstein: Youngblood,"Posted: November 2, 2019
딱 가격만큼의 게임 전작 뉴오더, 뉴 콜로서스 와 같이 스토리 중심 보단, RPG요소, 멀티요소에 비중을 준 게임이라 생각하면 됩니다."
Wolfenstein: Youngblood,"Posted: December 12, 2020
솔직히 평가에 그냥 그렇다 있으면 그거 했음

평가가 중간이 없냐 시발"
Wolfenstein: Youngblood,"Posted: July 29, 2019
지금 환불할까 말까를 2시간째 고민중
그냥 환불하고 치킨 시킬까...."
Wolfenstein: Youngblood,"Posted: July 26, 2019
클래식 FPS에 다양한 시도
아쉬웠던건 전작에 비해 아킴보가 부각되지않음
레벨업을 통해 능력치를 해금할수있고
전작의 무기개조 방식을 좀더 편하게 개선시킴"
Wolfenstein: Youngblood,"Posted: October 16, 2019
띠럭스를 사면 친구와 함깨 할 수 있는 게임이 있다!? 뿌슝빠슝

1. 사람들의 피드백을 수용하여 괜찮은 게임이 됨.
2. 할겜 없냐고 귀찮게 하는 친구를 위해 띠럭스 사서 접대플레이 가능
3. 난이도는 모두 2인 기준으로 짜여져있기 때문에 친구랑 할 것을 권장

노멀 기준 일반게임의 어려움 축이기 때문에, 꽤 긴장감 있게 플레이가 가능하다. 개인적으론 많은 것이 수정되고나서 플레이 했기 때문에 따봉 줌. 친구와 접대 플레이를 하고 싶다면 이 게임을 사서 하자."
Wolfenstein: Youngblood,"Posted: July 26, 2019
울펜 시리즈를 재미있게 즐겼던 플레이어입니다.
전작들에 비해 허술한 느낌이라 많은 분들이 아쉬워하는 소리가 많지만
여전히 화끈한 액션과 컷신 브금 등
요즘 게임들의 가격을 생각했을때 즐길만한 게임이라고 생각합니다.
전작들과 비교해서 크게 달라진 점 이라면 1.레벨 시스템 2. 코옵
조금 더 순조로운 난이도 플레이를 위해서>>서브퀘스트가 필수
무기, 스킬 업그레이드 >>렙업, 파밍 필수
코옵>>말잘듣는 친구와 함께라면 장점
1인플레이시에는 ai 는 그냥 고기방패로 쓰시면 됩니다.














평가>>울펜슈타인에서 기존과다르게 새로운걸 시도해서 뭔가 대단해 보이고 싶었지만
사실은 전작과 비교해서 그래픽,사운드,게임플레이 에서 나아진것도 없는듯 보이고
영블러드의 전체적인 느낌은 평타만 치자는 마인드로 만든 느낌이다.
(게임 제작기간이 얼마 안 걸려서 가격이 싸다고하는데 그나마 참 다행인듯하다.)"
Wolfenstein: Youngblood,"Posted: July 27, 2019
어차피 외전작 격으로 나온것이라 그리 큰 기대는 안하고 했다.

게임을 처음 접하고 느낀건 울펜슈타인 + 1인칭 디비전 (?)

코옵 플레이를 지향하는 시리즈인 만큼 지인과 함께 플레이 해보니
걱정되게 만들었던 평가만큼은 아니라고 생각한다.

AI 혹은 지인과 함께 나찌 스껌스를 외치며 나치를 잡는 경험은 나름 신선했다.

허나 레벨링 시스템의 도입으로 어쩔수 없이
호불호가 갈릴 수 밖에 없는 점은 유저가 감내해야 한다.

전작들과 비교해 어려웠던 점은 레벨링 시스템으로 인한
레벨 높은 적군을 만나면 할수 있는게 없다.
빤스런을 하던가 어? 하는 순간 눕는 내자신을 보던가 둘중 하나를 빠르게 선택해야 한다.

기존작에선 볼 수 없었던 레벨링 시스템 도입으로 인한 노가다를 어느정도는 동반해야
게임을 진행 할 수 있다는 점도 전작과 비교해 단점으로 부각될 수 밖에 없다.

시원하게 나찌를 학살하는 플레이를 생각하고 해봤는데 무려 '노말'난이도조차 무쌍 플레이를 펼치기 매우 힘들다.

난이도 조절이 아쉽다고 생각이 들고 지인과 같이하기에 망정이지 길찾기도 스트레스다.

메인퀘 / 서브퀘가 한 맵에 몰려있는 경우가 다반사인데 이를 직관적으로 길을 찾기가 어렵다.

게다가 가는 중간에 해골마크(내 레벨보다 월등히 높은 적은 적군 명칭 옆에 해골표시가 붙는다)달린 적을 만나면 적정레벨 퀘스트를 하러 가는 도중에
나와 파트너가 전멸해버리는 불쾌한 경험도 심심찮게 하게된다.

이런 점만 좀 개선된다면 더 좋았을 작품.
게임 자체는 지인과 함께 즐긴다라는 조건이 붙는다면 즐길만 하다.

친없찐이라면 비추천."
Wolfenstein: Youngblood,"Posted: July 26, 2019
B.J : 어라 얘네들이 나보다 더 잘 싸우네?

아냐 : 여보, 그냥 쉬어요

추가함

우선적으로 게임 플레이와 전투는 마음에 듬

하지만 전작을 플레이해온 플레이어들에게는 분명 안좋게 보는 시스템이기도 한 RPG 시스템이 새롭게 들여오니 아마도 이런 장점들을 모두 씹어먹지 않나 보고 있음

호불호가 갈리는 게임이 될듯 싶음

만약 플레이어가 울펜슈타인을 새롭게 입문한 플레이어라면 모르겠다만 개인적으로 전작들을 플레이해온 플레이어로써 RPG 시스템을 가져온것은 대단한 Mistake이다라 보고 있음

전작들처럼 부품을 획득하며 총에다가 붙이는것은 없고 오로지 스킬 포인트와 돈을 주고 사는 부분 때문에 수집 요소가 돈만 줍줍하며 다니는것 뿐 할게 별로 없음

물론 이런 스킬들을 해금해보는 재미가 좋기는 함 하지만 이게 울펜슈타인의 전통성을 그대로 유지하기에는 많이 힘든 시스템 사실 ' 머신 게임즈 '도 이에 대해 공식적으로 두려움을 표한바가 있었음

정말 잘못된 시스템인것은 어느정도 인지를 해주길 바라고

서버 상태나 각종 서비스 등에도 큰 문제가 있지만 이것은 상세하게 말하면 기니 생략

아무튼간에 외적으로도 문제가 크고 내적으로도 약간에 문제가 있는 작품.. 당신이 울펜슈타인의 광팬이라면 이번 작품은 확실히 실망하기에는 클것이고 그냥 평소처럼 즐기는 유저들은 재밌을수도 있고 재미없을수도 있을것임

걍 다시 말하지만 호불호가 음청나게 갈리는 게임이란것은 꼭 확인해두어라

가격이 저렴하기는 한데 2015년 [] 때를 생각해보자면 상당히 안타까운 스탠드 얼론 작품이다.

나는 우선 그냥 이 시리즈 자체를 사랑하기 때문에 그래도 추천을 주겠지만 평가들 잘 보고 구매하시기를"
Wolfenstein: Youngblood,"Posted: December 7, 2019
전작을 생각하고 구매하면 매우 실망함
스토리는 산으로 가고 아무리 철부지 10대라지만 분위기에 맞지 않는 행동 및 말투
상상트레이닝만 하다 첫 실전에 투입된 애새끼들한테 개털리는 악당들
정말 실망"
Wolfenstein: Youngblood,"Posted: July 29, 2019
Product refunded

노...잼...
몹...안뒤짐....
몬스터 인성이 출중함...
개같은게임..."
Wolfenstein: Youngblood,"Posted: July 3, 2021
중2병, 짧은 분량, 양손 무기 바보된거, 갑툭튀해서 놀라는 쌍둥이 AI 다 용서되도, 난이도는 왜 이따구로 만든거냐.
깨라고 만든건지 엿먹으라고 만든건지 모르겠다. 전 시리즈 모두 해봤지만 최악의 레이블."
Wolfenstein: Youngblood,"Posted: July 30, 2019
재미없음. 오픈월드식으로 한번 새롭게 시도해볼려고 한 것 같은데 실패한듯. 스토리도 그닥 길지도 않습니다. 차라리 영블러드 정가주고 살바에 할인하는 울펜슈타인2를 사는게 낫습니다."
Wolfenstein: Youngblood,"Posted: October 4, 2019
울펜슈타인 팬들을 위한 협동모드가 추가된 버전.
나름 저렴한 가격으로 B급 감성의 쌈마이 나치사냥을 나설수 있다.

하지만 여러모로 준수했던 전작들과는 다르게 단점들이 부각된다.

1. 무작위 매치메이킹은 없는기능이라고 봐야 한다. RPG 시스템이 적용되어 1레벨과 40레벨이 매칭되는 수준으로 레벨 보정이 없어 게임 진행이 불가능하다. 협동을 즐기려면 반드시 한명은 무료로 플레이할 수 있는 버디패스가 포함된 디럭스를 구매할것. 1인당 22000원정도의 합리적인 가격이다. 물론 오프라인 모드를 사용하면 혼자서도 쾌적하게 모든 컨텐츠를 즐겨볼 수 있다.

2. 스토리가 부실한 편이다. 개연성이 부족하고 블라즈코윅스 자매들이 굉장히 산만해 정신도 없다.

3. 플레이타임이 짧은 편이다. 은화 파밍과 수집품 파밍을 하지 않는다면 더더욱 줄어든다.

4. 본편보다 양손에 무기를 하나씩 들수 있는 무기가 굉장히 제한적이다. 권총과 기관권총 단 두개만 가능해서 특히 후반에 얻는 능력과 조합이 불편한 감이 있다.

이처럼 단점들에도 불구하고, 울펜슈타인은 울펜슈타인이다. 친구와 함께하는 나치 사냥은 재미없을 수가 없다."
Wolfenstein: Youngblood,"Posted: August 13, 2020
장
- 코옵으로 낙지 사냥의 쾌감을 다른 사람과 공유할 수 있다
단
- 코옵인데 협동 요소(서로 다른 스킬셋으로 콤보[워프레임], 서로에게 도움되는 스킬[더 디비전])가 없음(A Way Out[EA 산하 회사 작품 - 코옵]과 대비됨)
- 멍청한 AI
- 맵에 보급 상자가 없음(이는 탄약 부족->전투 불가로 이어짐)
- 같은 구역, 다른 임무(즉, 반복 플레이)
- 빈약한 스토리
- 더 뉴 오더처럼 최종보스 다운 주변요소 활용, 뉴 콜로서스처럼 최종보스가 허무하게 죽지만 상징성이 있어야 하는데 그런게 없음
- 그 놈의 PC

총평
한글: 경주 돌이면 다 옥석인가(사람[쌍둥이]이나 사물[울펜슈타인]을 평가할 때 그 출신지[머신게임즈]나 이름값[블라즈코윅즈]만 가지고는 판단할 수 없다.)
영어: All the glitters is not gold(겉모습만 보고 믿지 말라, don't believe by just the appearance)

3/10

C-/Epic Fail!"
