title,review_clear1
Sid Meier’s Civilization® VI,"Posted: February 21, 2019
쓰레기 게임

게임 자체는 재미있으나 양심이 어디 출타했는지

완성된 게임을 3등분해서 판다

DLC는 추가되는 컨텐츠이지 당연히 있어야 할 컨텐츠를 쪼개 파는 것이 아니다.

69/100"
Sid Meier’s Civilization® VI,"Posted: February 28, 2021
이정도면 뉴비 딱지는 떼도 될까요? 1000시간 마저 채우고 올까요?"
Sid Meier’s Civilization® VI,"Posted: February 10, 2019
2월 14일, 문5 미만잡 개똥겜이라고 흔히 알려진 문명 6의 새로운 확장팩인 몰려드는 폭풍이 릴리즈되었다. 자연 재해와 전력, 세계 의회 등의 새로운 컨텐츠가 추가되었을 뿐만 아니라, 기존의 오버플로우 꼼수나 공군을 활용하지 않는 개씹빡대가리 AI등의 개선, 공군 그 자체의 버프 등 오리지널과 흥망성쇠에서 지적받던 여러가지 문제점들도 해결되었다.

새로운 확장팩의 발매에 따라 이 평가도 수정하게 되었으며, 수정된 내용은 몰려드는 확장팩에 맞추어 평가할 것이다. 기존 흥망성쇠까지의 평가는 나보다 내앵철하게 평가해줄 능력을 가진 수많은 겜창쉐리들의 기존 평가를 보자.

과연 GS는 BTS와(방탄소년단 아님ㅎ)와 BNW가 그랬던 것처럼 문명을 완성된 게임으로 만들었을까? 지금부터 1700시간밖에 안한 문린이 청정수와 함께 확인해 보자.

결론부터 말하자면, 문명을 처음 접하거나 5를 즐겼던 사람이라면 골드 에디션과 몰려드는 폭풍 확장팩을 구매하는 것을 추천하며, 지갑사정이 여의치 않아 몰려드는 폭풍의 가격이 부담되는 사람이라면 골드 에디션만 구매하고 몰려드는 폭풍이 할인할 때까지 존버하는 것을 추천한다. 이제는 문명 5의 경쟁력은 허벌할인으로 인한 싼맛밖에 없다고 생각한다.

1. 새로운 컨텐츠

새로운 컨텐츠 중에서도 가장 먼저 보아야 할 것은 GS의 얼굴마담이자 수많은 문크리트들이 고대하던 자연 재해이다. BTS '빨'던 문틀'딱'들 '빨딱' 세울만한 컨텐츠가 돌아왔다. 더 업그레이드되어서.
문명 4의 자연 재해는 랜덤 이벤트의 일부로서, 갑자기 어디서 씨발 터져서 도시 박살내던 좆같은 존재였다. 자연 재해의 추가에 많은 이들이 걱정하던 부분 또한 이거다. 유저가 예측할 수도 없고, 일방적으로 좆같기만한 컨텐츠에 사람들이 호의를 보일까?
당연히 문명을 하는 사람이 전부 마조변태 재의 귀인들은 아니며, 이 점은 퍼랙시스도 잘 알고 있다. 그렇기에 퍼랙시스는 어느 정도 재해를 플레이어가 통제할 여지를 주고, 자연 재해를 일방적으로 피해를 주는 앰뒤 씨벌창놈이 아닌 또 다른 기회로 만들었다. 자연 재해가 일어나는 지역은 주로 화산과 범람원, 가뭄들기 딱 좋은 머머리땅이며, 이러한 땅에는 댐을 건설하거나 숲을 심고 보존하는 방법으로 앞으로 일어날 재해를 미연에 방지할 수 있다. 비옥해진 화산토 위에 파괴된 시설을 복구하거나 새로 지어 큰 산출량을 단일 타일에서 얻을 수도 있다. 가장 대표적인 자연 재해인 지진이 제외된 이유는 유저가 그 위치를 예측할 수도, 댐이나 송수로로 방지할 수도, 화산이나 폭풍처럼 비옥해졌다는 이유로 보너스를 받을 수도 없기 때문인 것으로 보인다.
흥망성쇠의 암흑기 보너스 정책이나 비상 대상에게 더 큰 보상을 주는 것을 보면, 퍼랙시스는 게임 플레이에 있어 단조로움을 막기 위해 시스템적으로 위기상황을 만들고, 그 위기사항을 극복했을 때 더 큰 이득을 주는 방식을 선호하는 것 같다. 결론적으로 자연 재해는 게임플레이에 변수와 생동감을 주고, 유저의 현명한 대처를 통해 극복하는 것을 넘어 이용할 수 있게 해주는 휼룽한 선택이다.
다만 지구 온난화로 인한 해수면 상승은 좀 더 까보니까 병신끼가 좀 있는 시스템이라는게 학계의 정설이 되어버림ㅎ ㅎㅎㅈㅅ

이러한 자연 재해의 추가와 더불어 지형 라벨이 추가되고 지형 생성이 더욱 개선되었다. 개인적으로는 이 변경점을 정말 칭찬해 주고 싶다. 이제 지각의 충돌로 인해 대륙의 경계선을 따라 산맥이 형성되며, 이러한 산맥이나 강들에는 발견한 문명에 맞는 이름이 표시된다. 세계지도 컨셉의 맵과도 잘 어울리는 부분이며, 플레이에 있어 시뮬레이트된 실제 세계에서 플레이하는 듯한 몰입감을 주었다. 서울 옆을 따라 끝없는 한강의 물결이 도도하게 흐르는 것을 보면 뽕이 안 찰 수가 없다 진짜

전력은 안 그래도 문명 5의 캐주얼 노선이 아닌 문명 4의 코어 노선을 지향하는 문명 6를 더 코어하게 만들었다고 생각한다. 존 셰이퍼가 문명 5 오리지널 똥을 싸질렀을 때 문명 4를 즐기던 틀딱들에게 오지게 욕을 처먹은 게 에드 비치에게 트라우마가 되었는지, 전력 시스템도 문명 4, 혹은 그 이전 시리즈의 발전소 건물을 6에 알맞게 재탄생시켰다. 전력은 공장뿐만 아니라 기존에는 어김없이 거르던 개병신 3티어 건물들에도 버프를 주며, 전력을 수급할 수단으로 발전소뿐만 아니라 수력 발전소, 태양열 발전소 등의 친환경 발전도 등장한다.
퍼랙시스는 CO2를 대량으로 배출하는 석탄, 석유 발전소와 CO2 배출이 적은 대신 지속적인 관리가 없으면 폴아웃:후쿠시마로 만들어버리는 원자력 발전소, 친환경 발전 사이에서 '까다로운 선택'을 하도록 의도한 듯 하지만, 현재 공해를 가장 크게 일으키는 석탄 발전소가 효율이 갑이기 때문에 선택에 대한 깊은 고민이 필요없다. 그냥 인접 잘 나오는 곳은 죄다 석탄 깔고, 인접 좆같이 나오는 곳 하나에 원자력 깔아서 보너스 뿌려주고, 애매하게 남는 똥땅에 친환경 발전 깔아주면 그만이다. 그럼 그렇지 퍼랙시스 개병신새끼들 한번에 깔끔하게 일 끝내는 꼬라지를 못봐요 씨발

전략 자원도 스택제로 바뀌었으며, 이는 과두검사나 머스킷 사석포같은 적폐 전략을 청산하고, 다른 특수지구에 비해 외면받던 주둔지의 가치를 올려준 순기능이 있다. 반면에 개병신 빡대가리 AI가 전략자원을 적절하게 확보하지 못해 오리지널 개병신겜 시절마냥 닭봉에 미친 새끼가 되는 경우가 가끔씩 보인다. 자주 보이는 상황은 아니며, 나는 순기능이 더욱 크다고 생각한다.

세계의회는 이번 확장팩에 있어서 제일 호불호가 갈리는 컨텐츠라고 생각한다. BNW 최고의 꿀잼 컨텐츠를 (이제야)추가해 준 것은 반갑지만, 중세시대가 되면 문명들이 만났던 말던 칼같이 시작하는 점, 존나 씨발 씹뜨억겜마냥 가챠돌리는 것도 아니고 안건이 랜덤으로 선정되는건 씨발 어떤 개빡대가리새끼가 구상했냐 분명 즈개미가 물떠놓고 자식뽑기 가챠 돌렸다가 왠 되도않는 개병신새끼가 뿌다닥 기어나온걸 갈갈하려는거 존나 꾹꾹 참고 키운게 분명하다 씨발
안건이 5처럼 Yes or No가 아니라 A or B가 된 점, 대표단을 소비형 외교 자본인 환심으로 대체해 주요 안건에 대한 선택과 집중의 여지를 준 점, 골드로 도국 풀매수하면 다 되는 외교승리(경제)에서 다른 문명과의 우호도를 올려 동맹을 결성해 환심을 얻고, 재난으로 피해를 입은 문명에 대한 구호 활동 등으로 외교 승리를 얻는 진짜 외교 승리가 된 점은 역사가 높이 평가할 만하다.

미래 시대의 기술과 사회 제도 덕분의 문명 프랜차이즈의 고질병이 어느 정도 해결되었다. 미래 시대는 예측할 수 없다는 설정으로 테크트리가 매 판마다 랜덤하게 바뀌며, 이는 고정된 테크가 아닌 다양함을 준다는 장점이 있는 반면, 승리에 당장 필요한 테크나 제도가 맨 처음에 나오거나 맨 나중에 나오는 돌겜식 실력갓흥 상황이 나올 수 있다는 단점 또한 있다. 과학 승리는 미래 시대의 추가에 맞추어 승리 타이밍이 뒤로 밀려났지만, 예측불가한 테크 덕분에 플레이가 늘어진다는 느낌은 받지 못했다. 오히려 새로이 추가된 미래 컨텐츠가 아직도 비교적 빠르게 달성 가능한 승리 조건으로 로 인해 이득을 볼 시간이 짧다는 점이 불만이다.

새로이 추가된 운하, 철도, 터널 등의 토목공학 시스템은 후반에 해금되기 때문에 미래시대 컨텐츠와 더불어 누릴 시간이 짧다는 점이 아쉽다. 보통 속도에서만 하는 나도 이렇게 느끼는데, 온라인이나 빠름에서만 게임을 하는 다수의 킹 한 민 국 게이머들이야 오죽할까


2. AI

난 솔직히 퍼랙시스 이새끼들이 AI는 좆또 개선을 안 했을 거라고 생각했고, GS를 플레이하면서 AI에 대한 기대를 하지 않았다. 그런데, 지금은 내 생각이 틀렸다고 인정한다.
AI의 심시티 능력에 있어 가시적인 개선이 이루어졌다. 이제 AI는 당장 그나마 높은+1 인접 받겠다고 개병신 똥땅에 캠퍼스를 박지 않으며, 영토 밖의 인접 보너스, 더 나아가 나중에 지어줄 광산이나 특수지구, 불가사의로 인한 잠재적 인접 보너스까지 어느정도 고려한다. 솔직히 존나 감개무량하다. RnF까지는 AI 도시 먹었더니 왠 씨발 줘도 안먹을 개병신 느그도시라서 빨딱 섰던거 팍 식어버릴 때가 많았다. 하지만 GS 들어서는 후반부에 들어서도 AI 문명과 플레이어간의 자강두천 승리 경쟁이 가능해질 정도로 발전되었다.

후반 승리에 영향을 준다는 2번쨰 숨겨진 아젠다는 실망스럽다. 2번째 아젠다로 인해 AI들이 자신이 정한 승리 조건에 집중하고, 다른 승리에 근접한 문명들에 대한 활발한 견제를 기대했는데 무슨 씨발 개그하는 것도 아니고 새로운 아젠다라고 추가한게 지구는 평평하다고 믿는 평평충같은 거나 추가하고 있음ㅋㅋㅋㅋㅋㅋㅋ아니씨발 평평충 아무리 생각해봐도 개웃기네ㅋㅋㅋㅋ 암튼 2번쨰 아젠다는 AI의 승리 전략에 주는 영향이 미미해 의미가 없어 보인다.

전투 AI는 퍼랙시스가 이전부터 1절 2절 뇌절 씨부리던 것처럼 공중 유닛을 활용하기 시작했다. 공중 유닛 떡상에 더불어 AI의 전투 수행능력이 개선되었으며, 최종유닛인 GDR이 나올때쯤 되면 나름 재밌게 전쟁을 즐길 수 있다. 솔직히 많은 사람들이 오해하는게, 전투 AI는 수차례의 개선으로 인해 이미 문명 5의 전투 AI보다 좋아졌다. 오리지널때문에 이미지가 끝을 모르고 떡락해서 사람들이 잘 모르는 것 같다.


3. 시스템적 개선점

다행히도 퍼랙시스 이새끼들은 현재 문제가 되는 시스템적 허점이 무엇인지는 어느 정도 인지하고 있는거같다. 씹적폐 전략이던 마그누스 리메스 벌목 오버플로우가 막혔으며, 개병신 효율을 자랑하던 약탈의 떡상, 문명 5 즈언통충들이 좋아할만한 총독 핑갈라의 인구당 과학/문화 승급 등 흥망성쇠까지의 불만점들을 개선했다. 하지만 지나치게 강력해진 승급으로 인해 세컨드 픽(혹은 퍼스트 픽)이 핑갈라로 고정되고 있는 점, 지나치게 강력해진 약탈로 또또또 존나게 꼼수부리는 점 등 새로운 문제점도 몇 개 생겨났다. 기존 문제점들을 깔끔하게 해결해준 것처럼, 새로운 문제점들도 해결해 주기를 기대한다.



4. 문명의 밸런스

GS가 릴리즈되면서 기존의 문명들도 밸런스 조정이 있었고, 대체적으로 괜찮게 리밸런스가 되었다. 이집트나 조지아같은 약체 문명들은 직접적인 버프를 받았고, 노루웨이와 간디는 약탈과 성장형 플레이의 상향으로 간접 버프를 받았다. 적폐문명 투탑중 하나인 호주는 직접적으로 지도자 특성이 너프되어 정의구현을 시도했다. 반면, 기존 적폐문명 투탑중 또다른 하나인 러시아는 눈보라 보너스를 받을 뿐만 아니라 신앙 플레이의 상향으로 간접 버프를 받았으며, 잉카는 씨발 무슨 씹딱문명마냥 한 타일에서 9식량씩 뽑아내고 산맥을 차원문으로 쓰는 개 애미뒤진 성능을 자랑하고 있다. 씹뜨억 문명 그만좀 쳐만들어 퍼랙시스 애미 개씨팔ㄹ련들아


5. 종합

느그시스 이새끼들은 좆같이도 또또또 어김없이 2번쨰 확장팩으로 이 게임을 완성시켰다. Metacritics와 Reddit에서의 좋은 평가가 이를 증명. 몰려드는 폭풍 확장팩은 멋진 신세계가 그러했듯이 전작과 비교당하여 온갖 욕을 처먹던 게임을 비로소 게임답게 완성시켜야 하는 역할을 훌륭하게 해냈다. 새로운 컨텐츠들은 약간의 단점을 제외하면 손색이 없으며, 게임의 볼륨을 크게 키웠다.

문명을 처음 접하거나 5를 즐겼던 사람이라면 골드 에디션과 몰려드는 폭풍 확장팩을 구매하는 것을 추천하며, 지갑사정이 여의치 않아 몰려드는 폭풍의 가격이 부담되는 사람이라면 골드 에디션만 구매하고 몰려드는 폭풍이 할인할 때까지 존버하는 것을 추천한다. 이제는 문명 5의 경쟁력은 허벌할인으로 인한 싼맛밖에 없다고 생각한다.


+ 기존 몰려드는 폭풍 관련정보 유출 당시 3번째 확장팩이 계획 중이라는 정보가 있었으며, 해당 확장팩이 출시되면 이 평가 또한 그에 맞추어 수정될 수 있다."
Sid Meier’s Civilization® VI,"Posted: July 6, 2021
2K 런처 실행오류 때문에 게임 자체를 실행을 못합니다.
게임이 아무리 재미있고 잘만들어도 플레이를 못하는데 무슨 소용입니까?"
Sid Meier’s Civilization® VI,"Posted: February 12, 2018
Product received for free

인공지능이 너무 멍청하다. 어느난이도를 하든 자기가 쳐발리고 있는 상황에도 나에게 공물을 요구해온다 미친놈들이틀림없다
+
이번엔 돈주고 사서 해봤다.
인공지능은 여전히 멍청하며, 내가 고전시대때 전쟁한번 걸은거가지고 현대 원자시대까지 전쟁광이라고 울궈먹는 새끼들이다. 심지어 중립/우호/동맹이었던 새끼들이 갑자기 공개비난박고 선전포고로 협빵을 친다.
이 게임 외교 왜있음? 그냥 이럴거면 연구존나올리고 핵까스 펀치맛 보여주는게 낫다"
Sid Meier’s Civilization® VI,"Posted: July 2, 2017
문명 시리즈의 6번째 작품입니다.
본론부터 말하자면 사지 않는 것을 추천합니다.
문명에 입문하시는 분들이라면 친절한 인터페이스와
적절한 게임성을 가진 문명 5를 추천합니다.
문명 5를 충분히 즐기신 분들에게는
더 많은 컨텐츠와 난이도, 색다른 플레이를 제공하는 문명 4를 추천합니다.
그럼 문명 6은요?
글쎼요... 현대시대에 전사와 기병대를 운용하는 AI와 대전하며
도시를 있는대로 늘려가며 땅따먹기 플레이를 즐기고 싶은 분께 추천합니다.
심지어 문명 6는 도시 개발에 중점을 두었다고 하지만
실제로는 굉장히 획일화 된 방식으로만 도시를 운영하여
문명 5보다 도시를 운영하는 재미도 더 떨어집니다.
문명 6의 원더는 하이리스크 로우리턴이 되어 원더 놀음을 하는 재미도 감소하였고
어젠다 시스템 때문에 전쟁없는 외교는 꿈도 못꿉니다.
물론 문명 6만의 장점이 없지는 않습니다.
싱글 플레이는 하지 않고 멀티 플레이에 중점을 두실 분들에게는 나쁘지 않은 선택일 수 있습니다.
물론 훌륭한 전작들과 비교해서 가성비 있다고는 말 못합니다.
문명 5도 확장팩이 나오기 전에는 낮은 평가를 받았다는 측면에서
문명 6도 확장팩을 내다보고 기다릴 가치는 있다고 봅니다.
그러니 모든 확장팩이 나오고 컴플리트 팩이 나오면 구매하도록 합시다."
Sid Meier’s Civilization® VI,"Posted: October 29, 2020
DLC 쪼개 팔아서 겜 가격 울궈먹는 2K클라스

문명 6 - 65,000
흥망성쇠 - 32,500
몰려오는 폭풍 - 45,000
시즌 패스 - 48,900

다 합치면 191,400원

50% 세일 해도 9만원이 넘는 가격이다
이 가격이 합당한 정도의 게임이냐? 그건 아님
아 문명은 DLC로 완성이지 ㅋㅋ 하는 쉐키들은 죄다 흑우쉑들이 틀림이 없다

물론 여러분이 -메-나 -던-이나 기타 모바일에 지르는 거에 비하면 혜자로워 보일 수 있습니다.
DLC 파는거도 어느정도 ㅇㅈ는 한다 이말이야
근데 본편 65,000에 저 DLC 가격은 좀 선 넘은거 아니냐"
Sid Meier’s Civilization® VI,"Posted: April 8, 2021
지금 2k 런쳐 오류 때문에 시작안되는경우가 있는데 런처 없이 바로 실행하는 방법

1. 스팀 라이브러리에서 문명6 오른쪽 클릭
2. '속성' 클릭
3. '로컬 파일항목' 클릭
4. '찾아보기' 클릭
찾아보기에 있는 문명 6 실행파일 위치 복사
저 같은 경우는
C:\Program Files (x86)\Steam\steamapps\common\Sid Meier's Civilization VI\Base\Binaries\Win64Steam/CivilizationVI
위의 텍스트에 큰따옴표와 %command% 추가

""C:\Program Files (x86)\Steam\steamapps\common\Sid Meier's Civilization VI\Base\Binaries\Win64Steam/CivilizationVI"" %command%


5. 시작옵션설정 클릭
4. 시작옵션칸에 방금 만든 텍스트 입력
6. 이후 실행하면 런처 거치지 않고 바로 문명 6 실행

CivilizationVI 대신 CivilizationVI_DX12이거를 넣어야 되는 경우도 있을 듯"
Sid Meier’s Civilization® VI,"Posted: January 15, 2017
시드마이어의 문명 6
악마의 게임이라 불리며 유명세를 떨쳐왔던 게임인만큼 이번 작도 많은 기대를 받고 세상에 나왔다

만....... 기대가 너무 컸던 것일까. 다른의견도 있을 수 있겠지만 전작에 비해 이번작이 확실히 퇴보했다.
모든 것을 플레이했다고 하기엔 적은 플레이 시간이지만 실망감을 받기 충분했다.
처음 발매때 한거라 패치로 다른점이 있을 수 있다.

UI와 인터페이스적인 측면에서 호불호가 갈릴 수 있다. 특히 직관성이 전작에 비해 매우 떨어지는 느낌.
미니맵이나 도시창 등은 특히. 동화같이 보여서 그럴 수도 있지만 어쨌든 많이 다르다.

바보같은 AI? 상관없다. 어차피 전작도 난이도 올려봤자 AI에게 어드밴티지를 주는 식으로 난이도를 조절했지 똑똑해서 호평받은 것도 아니고 욕을 많이 먹었으니까...라고 하기엔 이것도 너무 심각하다.

전작과 달라진 시스템도 매우 실망적. 어느 문명이든 땅 많이 가진게 제일이다. 불가사의가 뭔가 전작처럼 문명의 사활을 걸고 먹는 대작의 느낌이 아니라 만들고도 손해아닌지 따져야 되는 비싼건물 정도로 위엄이 줄었다. AI가 짓는다고 난리칠때 불가사의도 일꾼을 먹으니 빠르게 내정하는게 훨씬 남는 장사일때가 많다. 근데 필수 불가사의는 훨씬 명확해져서 의존과 경쟁은 더 커졌다.

위인시스템은 유저들 과학자빨 너프먹이려고 바꾼듯. 위인마다 특정한 시대순으로 등장하는데 어떤 위인이 나올지 아예 알 수가 없다. 같은 분야위인이라도 인물마다 능력이 다르고 다음위인을 알려주지도 않는다. 위인이 별로면 점수 킵해놓고 다른 놈이 가져가길 기다려야 한다. 점수를 쓰는 형식이라 써버리고 A급위인이 나오면 눈뜨고 코베이기 때문에 망설이게 됨. 그나마 각 위인마다 모두 다른 점수를 가지는게 발전한 점.

정책시스템은 다소 마음에 드는데 이 부분은 정책을 개발할 때 뿐만 아니라 특정턴마다 바꿀 수 있는게 현실반영도 더 잘되고 유저에게 더 넓은 전략을 주었을 거라 생각함. 물론 돈을 들이면 언제든지 바꿀 수 있지만 미묘.
정책카드들의 밸런스가 꽤나 차이남.

과학은 유레카가 너무 강력. 조건도 어렵지 않은데 모든 기술에 있어 한 시대가 너무 빠르게 흘러간다.
예전처럼 고대와 고전을 즐기다 르네상스 이후로 빨라지는 현실반영이 이번작에서는 정반대.
문명시리즈 특유의 초반에 벌려놓을 수록 강해지는 스노우볼에 격차가 매우 벌어질 수 있다.
게다가 빈약한 생산력이 과학발전을 따라가질 못한다.

전쟁은 전작도 빠를수록 내정형에 유리했지만 이번엔 도가 지나친 느낌.
군대의 양성과 이동이 발전속도를 따라가지 못한다. 성벽올리고 내정하는게 엄청 유리함.
전투에는 지형이 짱이고 AI는 유닛 생성도 멍청하게 함.

외교는 험악해지기는 숨쉬기만큼 쉽고 신의는 새털보다 가볍다, 비난은 일상이고 전쟁선포는 습관.
뜬금없이 전쟁은 기본에 강하던 말던 아젠다어기면 부모의 원수급이 되버린다.
약소국해서 외교세력 줄타기같은건 꿈에서나 꾸고 그냥 무조건 쎄지자.
우호적이지 않은 모든 국가에 선비난을 걸어두는게 나을때도 있다.

종교는 시스템이 너무 얕아 발전한 점을 찾아보기가 힘들다.
특히 종교성향AI는 사도만 죽어라고 보내서 개떼마냥 몰려오기도.
몰입도 힘들고 방어도 귀찮고 재미없는 요소.


리뷰

전작에 비해 게임이해에 진입장벽이 상당하다. 직관적이지 않은 인터페이스와 시너지.
즐겨오던 플레이어가 아니라면 적응하는데 많은 시간을 투자해야 할듯.
전작이 EASY TO PLAY, HARD TO MASTER에 가까웠다면 이번작은 그야말로 운빨좆망겜.
전작도 리셋노가다해 3소금이니 6대보초니 운적요소가 상당했지만 이제는 위인뽑기운도 추가해 운에 더 크게 좌우된다.

플레이어의 선택폭을 넓힌답시고 여러가지 사소하게 분리해놓아 진입장벽을 크게 올렸다. 막 시작한 뉴비입장에서는 헬게이트.
시스템도 적응못한 상태로 허접하기 그지없는 튜토리얼을 거치고 나면 기술, 유닛, 건물, 위인, 정책 사방에서 몰아치는데 상황에 따라 다 다르다. 전작에서는 정석적인 전략이 있어 신규유입에 지장이 없었다. 정책이나 불가사의 형평성논란은 있어왔지만 싱글은 관계없고 멀티에선 모두가 4전통. 전통 4시티로 초보를 포옹하면서도 원한다면 입맛대로 전략을 더할 수 있었다. 효율이 떨어지는 전략을 쓰며 게임의 난이도조절을 자체적으로 하기도 했다. 그래서 마니아들에게나 유명하던 문명이 드립을 통해 퍼졌을 때 신규유저들이 빠르게 합류할 수 있었던 것.

근데 이번작은 고수가 초보에게 설명할 때 일단 이걸로 이겨보고 차차 게임하면서 알아가세요라고 할만한 정석이 없다.
상황따라 간다. 물론 전략을 추구하는 하드 게이머라면 이런 변경점은 분명히 환영할만한 일일 것이다.
그러나 높은 진입장벽과 쓸데없이 복잡해진 전략폭은 게임에 도움이 되지 않을 수 있다. 전략게임에서의 멍청한 AI는 말할 것도 없다. 뉴비가 합류할 수 없는 게임은 쉽게 망한다. 컴퓨터한테 맨날 지면서까지 게임하고 싶어하는 유저는 별로 없다.
고수가 되어가는 느낌없이 낮은 난이도나 찔끔거리는 게임은 안한다.


예로 포켓몬을 보면 멀티를 하려고 상성은 기본이고 여러가지를 알아야 자신의 포켓몬을 제대로 키우고 대전을 한다. 고수가 되려면 상대의 기배를 예측하고 아이템 채택근황이며 교체타이밍까지 재야한다. 이렇게나 어려운 게임인데도 포켓몬을 처음 시작해 아무것도 모르는 초보자라도 스토리(싱글)정도는 쉽게 공략할 수 있다.


문명6는 비유하자면 스토리에서 스타팅으로 완전하게 모든 칸이 비어있는 메타몽을 하나 던져주고 알아서 포켓몬 타입이랑 기술 골라봐 성격은 뭐로 할래? 라고 실컷 물어보고 키워서 갔더니 모든 관장이 1렙몬 들고도 전생에 원한이라도 진듯 덤벼오는 모습이랄까. 거기다 포켓몬 센터갔더니 뜬금없이 간호순이 나와 붙어보자 하면서 배틀거는건 덤

평가가 공감이 되지 않을 수도 있다. 솔직히 나쁜 게임은 아니다. 하지만 문명시리즈의 이름값에는 걸맞지 않았다. 아빠와 딸이 나오는 동영상에서 한국어가 나올때, 담담한 듯 문명개요를 읊어주는 성우의 음성을 들을 때 전율까지 느낀 후 시작하며 마주한건 너무 큰 배신감이었다. 인디개발사의 작품이었다면 호평했을 것이다. 그러나 전략게임의 본좌 문명시리즈 신작의 기대치에는 모자랐다.

실제로 겪는건 다를 수도 있다 새로 구입할 유저라면 말리지 않는다. 나쁜 게임은 아니다.
아직 DLC도 거의 나오지 않았고 5도 몇년을 거치고 더욱더 발전했다는 점을 보면 섣부른 판단일지도 모른다
하지만 육만오천원 가치는 아니라는게 내 생각이다.

세일하면 문명5컴플리트를 싸게 구할 수 있다
없다면 사라
뉴비라서 입문하고 싶어도 사라
이걸 사는 것보다 6분의 1의 가격에 5배는 훌륭한 경험을 하게 될 것이다"
Sid Meier’s Civilization® VI,"Posted: September 16, 2021
이 글을 보고 계신 여러분들 만약 당신들이 2K lancher 다운로드 후 업데이트 한다는 말이 뜨자말자 0.1초 만에 꺼지는 현상이 반복되고 있다면 제가 하는 방식으로 해보는 것을 추천합니다.
[------------------------ 이후에 제가 해결한 진짜 방법이 있으나 그 전의 글들도 읽어보시길 바랍니다]

저는 인터넷에 떠돌고 있는 여러 방법들로 진행을 해봤습니다.
1. 속성의 게임 경로를 바꿔라 - 결론은 그 파일을 직접 눌러도 실행이 안되는건 마찬가지
2. 파일을 직접 관리자 모드로 실행해라 - 안되는 건 마찬가지

여기서 부터는 2K supoort의 지원을 받은 내용입니다. 혹시 모르니 그대로 따라 해보세요
1. 재부팅 -> 게임이 설치된 폴더에서 steam.exe 파일 선택 -> 관리자 권한 실행 -> 런처가 뜨면 업데이트 되도록 냅두기 (난 안됨, 똑같은 현상 반복)

2. 파일 탐색기-> 게임 설치된 파일 찾기=> Users(사용자[개인 이름]) 에서 Appdata 폴더<숨겨진 폴더 보기 옵션 체크> -> Local에 들어가서 T2GP 파일 삭제 -> 다시 문명게임 실행(난 안됨, 똑같은 현상 반복)

3. 윈도우즈 키를 누르고 %localappdata% 입력 -> 폴더를 열고 T2GP Lancher라는 하위 폴더 열기 -> 런처 폴더에서 최신 버전의 런처 열기(현재 최신 버전은 app-1.1.0.2429며 달라질 수 있음) -> launcher_irt.exe 파일 열기 -> 안내를 따른 후 신고 전송(이건 사실상 해결 방법이 아니라 걍 지네들 한테 정보 보내라는거 개 빡침 ㅋㅋㅋ)

이 수많은 힘든 개짓거리를 한 후에 최후에 보루로서 내가 왜 안되는지 영어로 직접 작성하여 첨부파일 10개로 함께 사진을 보냈더니 마지막 이 방법을 시도해보라고 하더군요

------------------------------------------------------------------------------
1. '실행' 선택(Window + R)
2. control 입력 <사실상 제어판 열기랑 같은 방법인데 어렵게 하네 ㅋㅋㅋㅋ>
3. 시계 및 국가 밑에 '날짜 시간 또는 숫자 형식 변경' 클릭
4. 관리자 옵션 선택
5. 시스템 로캘 변경 선택
6. Beta: 세계 언어 지원을 위해 unicode UTF-8을 체크하기
7. 알아서 재부팅 됨 그리고 게임 돌려보니 잘 돌아감

****** 단지 2K 서포트 팀에서도 이 방법을 할 경우에 다른 게임에서 글자가 깨질 수도 있다고 함, 그럴 경우 다시 unicode UTF-8 체크를 해제해 보시길 바랍니다.

저는 참 오랫동안 저거 하나 때문에 게임을 못했었고 젠장할 고쳐지지도 않고 게임을 4달 넘게 봉인 당했습니다. 제가 하드 유저는 아니지만 저처럼 하고 싶을때 못하는 사람들을 위해서 이러한 방법을 남깁니다. 사실 비추천하고 싶었지만 추천으로 하면 이 글을 먼저 띄워줄까 싶어 추천 누릅니다. 제가 시도한 방법들로 한번 해보시길 바랍니다.

긴 글을 줄이며 항상 즐겁게 게임하시길 바랍니다. 그럼 이만 ^^7"
Sid Meier’s Civilization® VI,"Posted: August 23, 2021
2K 런처 아직도 안고쳤네. 돈 받고 팔았으면 이러면 안되는거아냐?
2K Launcher still not fixed. If you sold it for money, you wouldn't do this."
Sid Meier’s Civilization® VI,"Posted: January 15
이제 게임을 키면, 승리까지 머릿속으로 그려진다.
쉽게 질림. 900시간까지는 재미있었음. 이제 멀티해보고 싶은데 친구가 안삼."
